id,complex_name,count,accession_numbers
8427,MAGED1-PJA1 complex,1,['Q9Y5V3']
243,RalBP1-CDC2-CCNB1 complex,1,['P06493']
5543,CCNB1-CDK1 complex,1,['P06493']
5550,CDK1-CCNB1-CCNF complex,1,['P06493']
5551,CCNB1-CDK1-PTCH1 complex,1,['P06493']
5557,CCNA2-CDK1 complex,1,['P06493']
5643,ESPL1-CDC2 complex,1,['P06493']
10224,CDK1-DNMT3A complex,1,['P06493']
6403,MST1-SAV1 complex,1,['Q13043']
8221,LATS1-PCBP2-SAV1-STK3-STK4 complex,1,['Q13043']
8222,LATS1-PCBP1-SAV1-STK3-STK4 complex,1,['Q13043']
6301,tRNA Splicing Ligase Complex,1,['Q92499']
9993,PDE7B-RUFY3 complex,1,['Q7L099']
7856,NAA20-NAA25 complex,1,['Q14CX7']
974,EED-EZH2 complex,1,['Q15022']
996,Polycomb repressive complex 2/3,1,['Q15022']
7304,HIC1-PCL3L-PCR2 complex,1,['Q15022']
7375,BRD7-EZH2-SUZ12 complex,1,['Q15022']
10393,ADRA2B-ARF1 complex,1,['P84077']
6893,Gamma-tubulin complex,1,['Q9BSJ2']
2830,TIF1gamma-SMAD2-SMAD3 complex,1,['Q15796']
3039,SMAD2-FAST1 complex,1,['Q15796']
3198,SKI-SMAD2 complex,1,['Q15796']
3204,SMAD2-SKI-NCOR complex,1,['Q15796']
3749,CREBBP-SMAD2 heterohexamer,1,['Q15796']
6513,MAN1-SMAD2 complex,1,['Q15796']
9198,PARP2-SMAD2 complex,1,['Q15796']
9202,PARG-SMAD2 complex,1,['Q15796']
1530,Girdin homooligomer,1,['Q3V6T2']
221,CAND1-CUL2-RBX1 complex,1,['Q86VP6']
222,CAND1-CUL3-RBX1 complex,1,['Q86VP6']
1288,"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)",1,['P26599']
9340,ANXA1-PIK3CA complex,1,['P04083']
10273,RCC1-TUBB2B complex,1,['P18754']
10436,ANG-TUBB3 complex,1,['Q13509']
391,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)",1,['Q13619']
1214,"Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)",1,['Q13619']
2171,"Ubiquitin E3 ligase (CHEK1, CUL4A)",1,['Q13619']
2172,"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)",1,['Q13619']
6291,"Ubiquitin E3 ligase (DDIT4, DDB1, BTRC, CUL4A)",1,['Q13619']
6486,CUL4A-DDB1-DTL complex,1,['Q13619']
6488,CUL4A-DDB1-EED complex,1,['Q13619']
6491,CUL4A-DDB1-RBBP5 complex,1,['Q13619']
6492,CUL4A-DDB1-WDR5B complex,1,['Q13619']
6550,CUL4B-DDB1-TLE1 complex,1,['Q13619']
6875,CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase,1,['Q13619']
1927,PKD2-PACS1 complex,1,['Q6VY07']
517,AKAP5-PPP3CA-PRKAR2A complex,1,['Q08209']
2266,PPP3CA-PPP3CB-RCAN1 complex,1,['Q08209']
2966,GNAI1-GPSM2-NUMA1 complex,1,['Q14980']
7002,CAPZA3-CAPZB complex,1,['P47756']
7807,7SK snRNP-LEC complex,1,['Q4G0J3']
1642,p16-cyclin D2-CDK4 complex,1,['P42771']
7191,Methionine adenosyltransferase alpha2 beta-v1,1,['P31153']
7196,Methionine adenosyltransferase alpha2 beta-v2,1,['P31153']
1118,"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",1,['Q53HL2']
1120,"Chromosomal passenger complex CPC (BIRC5, CDCA8, INCENP)",1,['Q53HL2']
2582,"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)",1,['Q53HL2']
7290,ANGPTL4-LRP6-SDC4 complex,1,['P31431']
3138,POSH-AKT2 complex,1,['P31751']
3848,TCL1(trimer)-AKT2 complex,1,['P31751']
6431,ATL3-SPG31 complex,1,['Q6DD88']
6613,ATL3-ZFYVE27 complex,1,['Q6DD88']
8075,PARL-STOML2-YME1L1 complex,1,['Q96TA2']
6306,DDX27-PeBoW complex,1,['Q96GQ7']
9101,AR-RNF14 complex,1,['Q9UBS8']
8560,Pericentrin complex,1,['Q8IY31']
707,"SNARE complex (SNAP25, STX13, VAMP2)",1,['Q86Y82']
7625,IFI1-IFI2-IFI3 complex,1,['O14879']
7383,OGT-HIRA complex,1,['O15294']
7540,KMT2E-OGT-USP7 complex,1,['O15294']
9513,PGR-SFPQ complex,1,['P23246']
10961,F2RL1-TMED10 complex,1,['P49755']
7555,KEOPS complex,1,['Q9NPF4']
9353,CALCOCO1-ESR1-NCOA2 complex,1,['Q9P1Z2']
9757,HDAC6-TRIM21 complex,1,['P19474']
9358,ESR1-PHB2 complex,1,['Q99623']
7671,CAMSAP3-MACF1 complex,1,['Q9UPN3']
7621,HSF1-IER5-PP2A complex,1,['P63151']
8407,TCTEX1 Ca2+ channel complex,1,['P63172']
7342,DHCR24-DHCR7 complex,1,['Q15392']
9414,NR1H4-SAFB complex,1,['Q15424']
9596,PPARG-SAFB complex,1,['Q15424']
9742,SAFB-VDR complex,1,['Q15424']
9130,AR-HIP1 complex,1,['O00291']
7552,SMYLE 2 complex,1,['Q15691']
6274,HEXA-HEXB complex,1,['P06865']
443,BP-SMAD complex,1,['Q15582']
8749,TRMT10A-FTO complex,1,['Q9C0B1']
7405,TMEM173-TBK1 complex,1,['Q9UHD2']
7666,TANK-TBK1-TRAF2 complex,1,['Q9UHD2']
8523,TBK1-TRAF3 complex,1,['Q9UHD2']
8530,STING1-TBK1-TRAF3 complex,1,['Q9UHD2']
8540,TANK-TBK1-TRAF3 complex,1,['Q9UHD2']
8541,IKBKE-TBK1 complex,1,['Q9UHD2']
8544,TANK-TBK1-IRF3 complex,1,['Q9UHD2']
8547,IKBKE-TANK-TBK1-TRAF3 complex,1,['Q9UHD2']
8565,IKBKE-IRF3-TANK-TBK1 complex,1,['Q9UHD2']
8719,TBK1-TRAF6 complex,1,['Q9UHD2']
8725,AZI2-TBK1 complex,1,['Q9UHD2']
8729,HSP90AB1-IRF3-TBK1 complex,1,['Q9UHD2']
8278,ASAP1-RAB11A-RAB11FIP3 complex,1,['Q9ULH1']
9369,ASAP1-PTK2B complex,1,['Q9ULH1']
9225,METAP2-PDE4A complex,1,['P50579']
9683,HDAC8-STIP1 complex,1,['P31948']
1970,BMP4-TWSG1 complex,1,['Q9GZX9']
3711,CHL2-BMP2-TSG complex,1,['Q9GZX9']
11151,RRM1-RRM2B complex,1,['P23921']
6602,AP5-SPG11-SPG15 complex,1,['Q96JI7']
6538,VAPA -ZFYVE27 complex,1,['Q9P0L0']
5558,PAR6-CDC42 complex,1,['P60953']
10951,ABCA1-CDC42 complex,1,['P60953']
7314,ESYT1-ESYT3 complex,1,['Q9BSJ8']
7437,KAT2B-KIF11-MYSM1 complex,1,['P52732']
10642,EFNB2-KDR-SDCBP complex,1,['O00560']
6948,"Isocitrate dehydrogenase (NADP), mitochondrial",1,['P48735']
10329, AKAP12-PDE8A complex,1,['Q02952']
7871,NFE4-TFCP2 complex,1,['Q12800']
8468,DNAJB9-DNAJC10-TMEM67 complex,1,['Q8IXB1']
6664,"STAGA complex, SPT3-linked",1,['Q9NPA8']
8118,PCID2-ENY2-GANP-SEM1-CETN3 complex,1,['Q9NPA8']
11410,SLC12A2-SLC7A5 complex,1,['Q01650']
1700,ABL2-HRAS-RIN1 complex,1,['Q13671']
10263,AMBP-F2 complex ,1,['P00734']
10266,F2-SERPINA5 complex,1,['P00734']
6168,Exocyst EXOC5-EXOC6 subcomplex,1,['O00471']
8667,KPNA3-KPNB1 complex,1,['O00505']
2764,PRMT5 complex,1,['O14744']
6852,COPRS-PRMT5-RUNX1-CBFB complex,1,['O14744']
6853,COPRS-PRMT5 complex,1,['O14744']
6932,AJUBA-PRMT5-SNAI1 complex,1,['O14744']
7410,CAPG-PRMT5 complex,1,['O14744']
1448,LIN2-LIN7-SAP97 complex,1,['Q12959']
3207,LIN2-LIN7-SAP97-MINT1 complex,1,['Q12959']
3209,LIN2-SAP97 complex,1,['Q12959']
4869,beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A),1,['Q12959']
6260,MPP7-DLG1-LIN7A complex,1,['Q12959']
7329,CADM1-DLG1-MPP3-PIK3R1 complex,1,['Q12959']
4062,KDR-NRP1-VEGF165 complex,1,['O14786']
5647,FARP2-NRP1-PlexinA2 complex,1,['O14786']
5648,FARP2-NRP1-PlexinA3 complex,1,['O14786']
5649,FARP2-NRP1-PlexinA4 complex,1,['O14786']
5658,Nrp1-PlexinD1 complex,1,['O14786']
5659,SEMA3C-PlexinD1-Nrp1 complex,1,['O14786']
5669,PlexinA3-Nrp1 complex,1,['O14786']
5670,PlexinB1-Nrp1 complex,1,['O14786']
5701,NRP1-VEGF121 complex,1,['O14786']
5731,NRP1-VEGFC complex,1,['O14786']
5734,"NRP1-VEGFD complex, heparin dependent",1,['O14786']
7498,NRP1-VEGF-A145 complex,1,['O14786']
10416,KDR-NRP1-PLXND1 complex,1,['O14786']
10575,KDR-NRP1-RFTN1-VEGFA complex,1,['O14786']
10577,NRP1-RFTN1 complex,1,['O14786']
10894,NRP1-PLGF-2 complex,1,['O14786']
1116,AURKB-BIRC5-XPO1 complex,1,['O14980']
1117,BIRC5-XPO1 complex,1,['O14980']
2124,CHUK-ESR1-NCOA3 complex,1,['O15111']
730,"SNARE complex (SNAP23, STX4, VAMP1)",1,['O00161']
731,"SNARE complex (SNAP23, STX4, VAMP2)",1,['O00161']
797,"SNARE complex (SNAP23, STX11, VAMP2)",1,['O00161']
801,"SNARE complex (SNAP23, STX2)",1,['O00161']
805,"SNARE complex (SNAP23, STX4)",1,['O00161']
915,"SNARE complex (SNAP23, STX1A)",1,['O00161']
8533,"SNARE complex (SNAP23, STX4, VAMP8)",1,['O00161']
10162,"ADORA2B-SNAP23-VAMP2 complex, adenosine-stimulated",1,['O00161']
2863,"Serine-palmitoyltransferase (SPTLC1, SPTLC3) complex",1,['O15269']
6970,"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex",1,['O15269']
6972,"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex",1,['O15269']
6982,ORMDL3-SPTLC1 complex,1,['O15269']
10960,ABCA1-SPTLC1 complex,1,['O15269']
8675,"MIB subcomplex (MTX2, MTX3, SAMM50), mitochondrial",1,['Q9Y512']
705,RINT1-USE1-ZW10 subcomplex,1,['O43264']
7863,NBAS-RINT1-ZW10 complex,1,['O43264']
8577,NBAS-RINT1-ZW10-ZWILCH complex,1,['O43264']
190,Mitotic checkpoint complex,1,['O43684']
1851,BUB1-BUB3 complex,1,['O43684']
1090,AP1G1-RABEP1 complex,1,['O43747']
614,NRD complex (Nucleosome remodeling and deacetylation complex),1,['O60341']
6477,ZEB2-KDM1A complex,1,['O60341']
7976,SIX3-LSD1-MTA3 complex,1,['O60341']
8759,KDM1A-MYCN complex,1,['O60341']
9093,AR-KDM1A complex,1,['O60341']
9096,AR-KDM1A-KDM4C complex,1,['O60341']
6587,CAP-cbl-flotilin complex,1,['O75955']
10955,ABCA1-FLOT1-STX12 complex,1,['O75955']
3991,"ClpX complex, hexameric",1,['O76031']
6290,"Ubiquitin E3 ligase (DDB1, DYRK2, EDD, VPRBP)",1,['O95071']
8508,CEP78-DCAF1-DYRK2-UBR5 complex,1,['O95071']
4043,ARNT-EPAS1-IKBKG complex,1,['Q9Y6K9']
5827,IKBKG homotetramer,1,['Q9Y6K9']
9126,AR-SVIL complex,1,['O95425']
9329,ESR1-SVIL complex,1,['O95425']
9551,PPARG-SVIL complex,1,['O95425']
6208,Purine nucleoside phosphorylase,1,['P00491']
8138,HRG-PLG complex,1,['P00747']
10971,KRAS-RNF141 complex,1,['P01116']
6091,NF-YA-LaminA complex,1,['P02545']
8831,BCHE-VTN complex,1,['P04004']
5922,HRAS-RAF1 complex,1,['P04049']
5923,"BRAF-RAF1 complex, RAS stimulated",1,['P04049']
5924,"RAF1-CNK1 complex, RAS stimulated",1,['P04049']
7243,AURKA-HRAS-RAF1 complex,1,['P04049']
10364,RAF1 homodimer,1,['P04049']
10375,MITF -RAF1 complex,1,['P04049']
4216,HNRNPU-NR3C1 complex,1,['P04150']
7030,DCP1A-NR3C1-PNRC2-UPF1 complex,1,['P04150']
9416,NR3C1-PRPF6 complex,1,['P04150']
9419,NR3C1-RBAK complex,1,['P04150']
9422,NR3C1-NRIP1 complex,1,['P04150']
9423,NR3C1-PSMC3IP complex,1,['P04150']
9424,NR3C1-UXT complex,1,['P04150']
9425,CTDSPL-NR3C1 complex,1,['P04150']
9429,NCOA6-NR3C1 complex,1,['P04150']
9433,NR3C1-NR4A2 complex,1,['P04150']
9434,NR3C1-NR4A1 complex,1,['P04150']
9435,NR3C1-NR4A3 complex,1,['P04150']
9436,NR3C1-ZNF764 complex,1,['P04150']
9437,BAG1-NR3C1 complex,1,['P04150']
9438,BMAL1-CLOCK-NR3C1 complex,1,['P04150']
9439,CRY1-NR3C1 complex,1,['P04150']
9440,CRY2-NR3C1 complex,1,['P04150']
9441,NCOA2-NR3C1 complex,1,['P04150']
9442,MCM3AP-NR3C1 complex,1,['P04150']
9446,ELL-NR3C1 complex,1,['P04150']
9447,DAXX-NR3C1 complex,1,['P04150']
9448,CASP8AP2-NR3C1 complex,1,['P04150']
9449,ASXL1-NR3C1 complex,1,['P04150']
9461,NR3C1-NR3C2 complex,1,['P04150']
1250,RB1-E2F1 complex,1,['P06400']
1372,Rb-tal-1-E2A-Lmo2-Ldb1 complex,1,['P06400']
1488,DNMT1-E2F1-HDAC1-RB1 complex,1,['P06400']
3269,RB1-HDAC1-BRG1 complex,1,['P06400']
3853,Rb-HDAC1 complex,1,['P06400']
5099,RB1(hypophosphorylated)-E2F4 complex,1,['P06400']
5146,RB1-TFAP2A complex,1,['P06400']
5656,CEBPE-E2F1-RB1 complex,1,['P06400']
5663,TRIM27-RB1 complex,1,['P06400']
9159,AR-RB1 complex,1,['P06400']
9595,HDAC3-PPARG-RB1 complex,1,['P06400']
5757,PLXNA1-RANBPM complex,1,['Q9UIW2']
11285,ADGRG1-COL3A1 complex,1,['P02461']
745,NCOR-SIN3-RPD3 complex,1,['Q9Y618']
747,NCOR-SIN3-HDAC1 complex,1,['Q9Y618']
752,SMRT core complex,1,['Q9Y618']
1505,NCOR2 complex,1,['Q9Y618']
3156,CBF1-HDAC1-SMRT complex,1,['Q9Y618']
3167,NCOR-SIN3-HDAC-HESX1 complex,1,['Q9Y618']
3263,HERP1/HEY2-NCOR-SIN3A complex,1,['Q9Y618']
7480,HDAC3-H1.3-SMRT-N-Cor complex,1,['Q9Y618']
8886,NCOR2-RARA complex,1,['Q9Y618']
8887,NCOR2-THRB complex,1,['Q9Y618']
8888,NCOR2-THRA complex,1,['Q9Y618']
8889,NCOR2-RARA-RXRA complex,1,['Q9Y618']
8890,NCOR2-RXRA-THRB complex,1,['Q9Y618']
9381,ESR1-NCOA3-NCOR2 complex,1,['Q9Y618']
9488,NCOR2-PGR complex,1,['Q9Y618']
9589,NCOR2-PPARG complex,1,['Q9Y618']
9656,HDAC10v1-NCOR2 complex,1,['Q9Y618']
9707,HDAC10-NCOR2 complex,1,['Q9Y618']
9915,NCOR2-RXRA-VDR complex,1,['Q9Y618']
2541,HGF-Met complex,1,['P08581']
6798,"S1PR1-c-Met-ITGB4 complex, HGF- or S1P-induced",1,['P08581']
432,HSPA1A-NOS1-STUB1 complex,1,['Q9UNE7']
5980,HSP90AB1-LRRK2-STUB1 complex,1,['Q9UNE7']
10191,MAPT-STUB1 complex,1,['Q9UNE7']
10546,BCR-ABL1(fusion kinase)-CBL complex,1,['P11274']
11232,DHX9-TOP2A complex,1,['P11388']
11236,SETMAR-TOP2A complex,1,['P11388']
11237,TOP2A homodimer,1,['P11388']
11240,TOP2A-TOP2B complex,1,['P11388']
285,PCNA-MLH1-PMS1 complex,1,['P12004']
424,EXO1-MLH1-PCNA complex,1,['P12004']
860,DNMT1-EHMT2-PCNA complex,1,['P12004']
1039,PCNA-PAF complex,1,['P12004']
1092,PCNA-KU antigen complex,1,['P12004']
1160,ING1-p300-PCNA complex,1,['P12004']
1163,ING1-PCNA complex,1,['P12004']
2231,PCNA homotrimer complex,1,['P12004']
2073,SRC-TNFRSF11A-TRAF6 complex,1,['P12931']
8234,ESR1-PELP1-SRC complex,1,['P12931']
8919,RARG-SRC complex,1,['P12931']
9223,AR-PIK3R1-SRC complex,1,['P12931']
9654,FOLR1-PGR-SRC complex,1,['P12931']
10043,SMIM30-SRC complex,1,['P12931']
10569,KDR-SRC complex,1,['P12931']
10633,KDR-PTPN6-SRC complex,1,['P12931']
10697,PTK2B-ROS1-SRC complex,1,['P12931']
9237,MTHFD2-PARP3 complex,1,['P13995']
10302,FDPS homodimer,1,['P14324']
7403,SREBP-1a-PKM2 complex,1,['P14618']
8349,EGLN3-PKM2 complex,1,['P14618']
3181,LMO4-CREB complex,1,['P16220']
3190,FHL3-CREB complex,1,['P16220']
6426,ATF4-CREB1 complex,1,['P16220']
9661,CREB1-HDAC8 complex,1,['P16220']
740,"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)",1,['Q9Y5S9']
763,MAGOH-RBM8A complex,1,['Q9Y5S9']
1293,IPO13-RBM8A-MAGOH complex,1,['Q9Y5S9']
2196,9-1-1-LIG1 complex,1,['P18858']
213,DNA ligase IV-XRCC1 complex,1,['P18887']
362,DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex,1,['P18887']
1085,DNA repair complex (NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1),1,['P18887']
5243,XRCC1-LIG3-PNK-TDP1 complex,1,['P18887']
9191,XRCC1-DNA ligase III complex,1,['P18887']
10504,ADRB2-EIF2S2 complex,1,['P20042']
10909,IMPDH2 homotetramer,1,['P12268']
1890,ELK1-SRF-ELK4 complex,1,['P11831']
3917,"Ternary complex (GATA4, MYOCD, SRF)",1,['P11831']
5162,ELK1-SRF-ELK3 complex,1,['P11831']
2581,RasGAP-AURKA-survivin complex,1,['P20936']
6756,AURKB-BIRC5-RASA1 complex,1,['P20936']
8062,FYN-PAG1-KHDRBS1-RASA1 complex,1,['P20936']
7418,HK1-VDAC1 complex,1,['P21796']
7427,ATF2-HK1-VDAC1 complex,1,['P21796']
8161,Procaspase 7-APAF1 complex,1,['O14727']
5799,"DISC complex (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced",1,['P25445']
5800,"DISC complex (FAS, FADD, CASP8)",1,['P25445']
5859,CASP8-CASP10-FADD-FAS complex,1,['P25445']
5861,CASP10-FADD-FAS complex,1,['P25445']
11229,FAS-TNFSF13 complex,1,['P25445']
11258,CD40-FAS complex,1,['P25445']
8549,ITGA3-ITGB4 complex,1,['P26006']
55,HDAC4-ERK1 complex,1,['P27361']
57,HDAC4-ERK2 complex,1,['P28482']
6251,ESR1-IGF1R-SHC1 complex,1,['P29353']
6317,NLRP1 inflammasome (CASP5),1,['P29466']
6323,Cardinal-NLRP3 inflammasome,1,['P29466']
6324,Cardinal-NLRP2 inflammasome,1,['P29466']
7879,NLRP3-NLRC4 inflammasome,1,['P29466']
7885,NLRP1-NOD2 inflammasome,1,['P29466']
7887,NLRP6 inflammasome,1,['P29466']
7888,NLRP7 inflammasome,1,['P29466']
7889,AIM2 inflammasome,1,['P29466']
7905,NAIP-NLRC4 inflammasome,1,['P29466']
7909,NLRP12 inflammasome,1,['P29466']
7958,Pyrin inflammasome,1,['P29466']
8593,NLRP1 inflammasome,1,['P29466']
8612,NLRP3 inflammasome,1,['P29466']
1543,PPP2CA-PPP2R1A complex,1,['P30153']
1544,PPP2CA-PPP2R1A-PPP2R3A complex,1,['P30153']
6180,PPP2R1A-PPP2R3B complex,1,['P30153']
6182,PP2A A/C-striatin complex,1,['P30153']
9193,AR-PPP2CA-PPP2R1A complex,1,['P30153']
153,TFIIF complex (transcription factor IIF),1,['P35269']
1079,P-TEFb.1 complex,1,['P50750']
1080,P-TEFb.2 complex,1,['P50750']
1083,P-TEFb.4 complex,1,['P50750']
2604,P-TEFb-SKP2 complex,1,['P50750']
3229,CDK9-IL6ST complex,1,['P50750']
6084,AFF4 super elongation complex (SEC),1,['P50750']
944,"Class C VPS complex (VPS11, VPS16, VPS18)",1,['Q9H269']
6116,Hook1-Vps16 complex,1,['Q9H269']
6120,Hook2-Vps16 complex,1,['Q9H269']
6124,FTS-Vps16 complex,1,['Q9H269']
6388,CORVET complex,1,['Q9H269']
6389,HOPS complex,1,['Q9H269']
10037,SMIM30-YES1 complex,1,['P07947']
10574,FLT1-YES complex,1,['P07947']
1399,WDR5-ASH2L-RBBP5-MLL2 complex,1,['P61964']
1401,MOF complex,1,['P61964']
2730,Set1B complex,1,['P61964']
2731,Set1A complex,1,['P61964']
6457,ASH2L-KMT2A-RBBP5-WDR5 complex,1,['P61964']
6657,"ATAC complex, GCN5-linked",1,['P61964']
6845,ASH2L-RBBP5-WDR5-ZNF335 complex,1,['P61964']
6850,ASH2L-RBBP5-WDR5 complex,1,['P61964']
7367,ASH2L-KDM6B-KDM6B-WDR5 complex,1,['P61964']
9666,ACTA2-HDAC8 complex,1,['P62736']
23,BLOC-1 (biogenesis of lysosome-related organelles complex 1),1,['P78537']
654,BLOC1-BLOC2 complex,1,['P78537']
6415,pallidin-Cappuccino-BLOS1 complex,1,['P78537']
10027,CHRM2-SET complex,1,['Q01105']
11007,FLT3-SET complex,1,['Q01105']
5535,PARD3-PARD6A-PLCB3 complex,1,['Q01970']
6250,LPAR2-NHERF2-PLCB3 complex,1,['Q01970']
7040,PDZK1-PLCB3-SSTR5 complex,1,['Q01970']
7041,PDZK1-PLCB3-SSTR1 complex,1,['Q01970']
7042,PDZK1-PLCB3-SSTR2 complex,1,['Q01970']
7043,PDZK1-PLCB3-SSTR3 complex,1,['Q01970']
7044,PDZK1-PLCB3-SSTR4 complex,1,['Q01970']
10740,CHRM3-PLCB3 complex,1,['Q01970']
5921,BRAF-KSR1-MAP2K1 complex,1,['Q02750']
8760,MAP2K1-WWOX complex,1,['Q02750']
9573,MAP2K1-PPARG complex,1,['Q02750']
10356,BRAF-MAP2K1 complex,1,['Q02750']
10576,KSR1-MAP2K1 heterotetramer,1,['Q02750']
10578,KSR2-MAP2K1 heterotetramer,1,['Q02750']
10583,KSR1-MAP2K1 heterodimer,1,['Q02750']
10584,KSR2-MAP2K1 heterodimer,1,['Q02750']
550,NOS3-CAV1-NOSTRIN complex,1,['Q03135']
2462,Caveolin-1,1,['Q03135']
5714,NOS3-CAV1 complex,1,['Q03135']
8978,CAV1-DPP4 complex,1,['Q03135']
9004,CAV1-GLP1R complex,1,['Q03135']
9043,CAV1-GRK2 complex,1,['Q03135']
9138,AR-CAV1 complex,1,['Q03135']
10706,CAV1-FLT4 complex,1,['Q03135']
10962,CAV1-P2RY2 complex,1,['Q03135']
1259,Chromatin assembly complex (CAF-1 complex),1,['Q13112']
2235,ASF1-interacting protein complex,1,['Q13112']
348,LIG4-XRCC4 complex,1,['Q13426']
350,DNA repair complex (PNKP-XRCC4-LigIV),1,['Q13426']
359,DNA ligase IV-XRCC4-XLF complex,1,['Q13426']
8206,PAXX complex,1,['Q13426']
8311,NHEJ1-XRCC4 complex,1,['Q13426']
2143,MAP2K5-PRKCI-SQSTM1 complex,1,['Q13501']
6192,CHDH-SQSTM1-MAP1LC3 complex,1,['Q13501']
6933,PRKCZ-SQSTM-TRAF6 complex,1,['Q13501']
7754,CNR2-SQSTM1 receptor complex,1,['Q13501']
7806,MAP2K5-PRKCD-SQSTM1 complex,1,['Q13501']
8808,KEAP1-SQSTM1 complex,1,['Q13501']
9311,PIK3CA-SQSTM1 complex,1,['Q13501']
9911,RXRA-SQSTM1-VDR complex,1,['Q13501']
228,SMCC complex,1,['Q13503']
229,NAT complex,1,['Q13503']
287,ARC-L complex,1,['Q13503']
7819,MLKL-PGAM5-RIPK1-RIPK3 complex,1,['Q13546']
7957,CASP8-CASP10-FADD-FLIP(S)-RIPK1 complex,1,['Q13546']
8294,PANoptosome,1,['Q13546']
8302,"FADDosome complex, TRAIL-R induced",1,['Q13546']
8677,TLR3-associated signaling complex,1,['Q13546']
8678,TLR3 death-signaling complex,1,['Q13546']
8679,"TLR3-DISC complex, atypical",1,['Q13546']
8698,RIPK1-RIPK3 complex,1,['Q13546']
8699,CASP8-FADD-RIPK1-RIPK3 complex,1,['Q13546']
8705,RIPK1-TLR3-TRIF complex,1,['Q13546']
10341,Protein geranylgeranyltransferase type-1 complex,1,['P49354']
7476,AP1B1-AP1G2-AP1M1-AP1S1 complex,1,['Q10567']
5337,ELMO1-DOCK1 complex,1,['Q14185']
5849,CDC37-HSP90AB1-LRRK2 complex,1,['Q16543']
2898,"Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial",1,['Q16795']
2901,"Respiratory chain complex I (intermediate IV/310kD), mitochondrial",1,['Q16795']
2919,"Respiratory chain complex I (gamma subunit), mitochondrial",1,['Q16795']
6132,"MICOS subcomplex (CHCHD3, IMMT, MICOS10), mitochondrial",1,['Q16891']
8585,"MICOS subcomplex (APOO, IMMT), mitochondrial",1,['Q16891']
7590,CASP2(S isoform)-SPTAN1 complex,1,['Q13813']
7131,COMMD1-CCDC22-CCDC93-C16orf62 complex,1,['Q7Z3J2']
7132,CCDC22-CCDC93-C16orf62 complex,1,['Q7Z3J2']
7134,COMMD1-CCDC93-C16orf62 complex,1,['Q7Z3J2']
7135,CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex,1,['Q7Z3J2']
8710,ALYREF-MYCN complex,1,['Q86V81']
8555,"TIM22 core complex (AGK, TIMM22, TIMM29), mitochondrial",1,['Q53H12']
6499,ABI1-EPS8-SOS1 complex,1,['Q8IZP0']
6501,ABI1-EPS8L1-SOS1 complex,1,['Q8IZP0']
6504,ABI1-EPS8L3-SOS1 complex,1,['Q8IZP0']
7960,ER membrane protein complex (EMC8),1,['Q5J8M3']
7961,ER membrane protein complex (EMC9),1,['Q5J8M3']
9368,DNTTIP2-ESR1 complex,1,['Q5QJE6']
9396,DNTTIP2-ESR2 complex,1,['Q5QJE6']
9567,DNTTIP2-PPARG complex,1,['Q5QJE6']
9672,DNTTIP2-RXRA complex,1,['Q5QJE6']
10363,GBA1-PSAP complex,1,['P04062']
8967,DPP4-IGF2R complex,1,['P11717']
6784,EZR-NHERF2-SCHIP1 complex,1,['P15311']
9616,Ezrin-PTH1R complex,1,['P15311']
10163,ADORA2B-EZR-SLC9A3R2 complex,1,['P15311']
10291,ADRA1B-EZR complex,1,['P15311']
11392,EZR-SLC12A2 complex,1,['P15311']
5189,YWHAQ-CALM1-CABIN1 complex,1,['P27348']
6242,MAPT-SGK1-YWHAQ complex,1,['P27348']
6676,WWTR1-YWHAQ complex,1,['P27348']
9990,PDE7B-YWHAQ complex,1,['P27348']
10766,FSHR-YWHAQ complex,1,['P27348']
5696,NRP2-VEGF145 complex,1,['O60462']
5732,NRP2-VEGFC complex,1,['O60462']
5733,"NRP2-VEGFD complex, heparin dependent",1,['O60462']
5740,FLT4-NRP2 receptor complex,1,['O60462']
7496,NRP2-VEGF165 complex,1,['O60462']
10659,FLT4-NRP2-VEGFD complex,1,['O60462']
10707,FLT4-NRP2-VEGFC complex,1,['O60462']
10253,Rho-associated protein kinase 2,1,['O75116']
10261,EP300-ROCK2 complex,1,['O75116']
5190,TIAM1-EFNB1-EPHA2 complex,1,['P29317']
6109,FHF complex,1,['Q86VS8']
6123,Hook3-Vps41 complex,1,['Q86VS8']
6567,SWELL1-containing complex,1,['Q8IWT6']
6581,LRRC8A-LRRC8C complex,1,['Q8IWT6']
